"area"	"name"	"title"	"intent"	"description"	"related_areas"	"jurisdictions"	"procedures"	"phases"	"client_sides"	"deliverables"	"triggers"	"exclusions"	"required_inputs"	"alternatives"	"official_sources"	"legal_cutoff"	"review_status"	"risk_level"	"path"
"Trabalhista"	"trabalhista-reconhecimento-de-vinculo-defesa-contra-pejotizacao"	"Reconhecimento de Vínculo / Defesa contra Pejotização"	"reconhecimento de vinculo defesa contra pejotizacao"	"Gera duas peças possíveis sobre o mesmo tema — pejotização — escolhendo o caminho conforme o lado do cliente: 1. **Petição do trabalhador** pedindo reconhecimento do vínculo de emprego (art. 3º CLT) com anotação de CTPS, FGTS, INSS, multas e todas as verbas sonegadas pelo período 2. **Defesa da empresa** sustentando licitude da PJ (art. 442-B CLT, autonomia, hipersuficiência do art. 444, § único CLT, Tema 725 STF) A skill faz a análise dos cinco elementos do vínculo (pessoalidade, não-eventualidade, onerosidade, subordinação, alteridade), aplica o princípio da primazia da realidade e fundamenta com STF, TST e CLT. Use esta skill em controvérsias sobre reconhecimento de vínculo ou defesa empresarial em contratação por pessoa jurídica."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-reconhecimento-de-vinculo-defesa-contra-pejotizacao/SKILL.md"
"Trabalhista"	"trabalhista-reconhecimento-de-vinculo-empregaticio-6b83789b"	"Reconhecimento de Vínculo Empregatício (PJ/Pejotização)"	"reconhecimento de vinculo empregaticio 6b83789b"	"Gera petição inicial para reconhecimento de vínculo empregatício e declaração de fraude na pejotização — contratação de trabalhador como pessoa jurídica para mascarar relação de emprego —, com demonstração dos requisitos do art. 3º da CLT e pedido de todas as verbas trabalhistas. Use esta skill quando a solicitação envolver Reconhecimento de Vínculo Empregatício (PJ/Pejotização)."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-reconhecimento-de-vinculo-empregaticio-6b83789b/SKILL.md"
"Trabalhista"	"trabalhista-recurso-adesivo-trabalhista"	"Recurso Adesivo Trabalhista"	"recurso adesivo trabalhista"	"Gera recurso adesivo trabalhista completo para impugnar capítulos da sentença ou acórdão não alcançados pelo recurso principal da parte contrária, aproveitando o prazo das contrarrazões para também recorrer de pontos desfavoráveis. Use esta skill quando a solicitação envolver Recurso Adesivo Trabalhista."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-recurso-adesivo-trabalhista/SKILL.md"
"Trabalhista"	"trabalhista-recurso-de-revista-ao-tst"	"Recurso de Revista ao TST"	"recurso de revista ao tst"	"Gera recurso de revista completo para o TST com demonstração das hipóteses de cabimento, transcrição dos trechos prequestionados e cotejo analítico com paradigmas ou violação literal de lei federal/constitucional. Use esta skill quando a solicitação envolver Recurso de Revista ao TST. Contextos: - Após acórdão do TRT que viola literalmente a CF/88, lei federal ou Súmula TST - Quando há divergência jurisprudencial entre TRTs ou entre TRT e TST - Para questionar ofensa ao art. 5º, LXXVIII CF (razoável duração do processo) ou garantias constitucionais - Quando o TRT desrespeitar jurisprudência vinculante do TST"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-recurso-de-revista-ao-tst/SKILL.md"
"Trabalhista"	"trabalhista-recurso-ordinario-trabalhista"	"Recurso Ordinário Trabalhista"	"recurso ordinario trabalhista"	"Redige um recurso ordinário trabalhista completo para o TRT, com preliminares recursais, razões de reforma para cada ponto da sentença desfavorável, fundamentação com jurisprudência do TST/TRT e pedidos de provimento. Funciona tanto para recurso do reclamante quanto do reclamado. Use esta skill quando a solicitação envolver Recurso Ordinário Trabalhista. Contextos: - Para recorrer de sentença total ou parcialmente desfavorável - Para reformar pontos específicos da decisão de 1º grau - Para questionar nulidades processuais ocorridas na instrução - Para buscar majoração ou redução de valores condenatórios"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-recurso-ordinario-trabalhista/SKILL.md"
"Trabalhista"	"trabalhista-replica-trabalhista"	"Réplica Trabalhista"	"replica trabalhista"	"Redige a réplica (impugnação à contestação) trabalhista, refutando ponto a ponto as alegações e preliminares do reclamado, reforçando a tese do reclamante com contra-argumentação fundamentada e impugnando documentos juntados pela defesa. Use esta skill quando a solicitação envolver Réplica Trabalhista. Contextos: - Após receber a contestação do reclamado - Para rebater preliminares arguidas (prescrição, inépcia, etc.) - Para impugnar documentos apresentados pela defesa - Para reforçar pedidos atacados pela contestação - Para apresentar fatos novos trazidos pela defesa que precisam de resposta"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-replica-trabalhista/SKILL.md"
"Trabalhista"	"trabalhista-rescisao-indireta"	"Rescisão Indireta"	"rescisao indireta"	"Gera petição inicial de rescisão indireta do contrato de trabalho, também chamada de ""justa causa do empregador"", com demonstração das faltas graves praticadas pelo empregador que autorizam o trabalhador a considerar rescindido o contrato e receber todas as verbas da dispensa sem justa causa. Use esta skill quando a solicitação envolver Rescisão Indireta."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-rescisao-indireta/SKILL.md"
"Trabalhista"	"trabalhista-teletrabalho-e-home-office"	"Teletrabalho e Home Office"	"teletrabalho e home office"	"Gera análise jurídica do regime de teletrabalho, elaboração de aditivos contratuais, identificação de irregularidades e redação de peças processuais para trabalhadores em home office com direitos violados — incluindo controle de jornada, horas extras, fornecimento de equipamentos e responsabilidade por acidentes domésticos. Use esta skill quando a solicitação envolver Teletrabalho e Home Office."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-teletrabalho-e-home-office/SKILL.md"
"Trabalhista"	"trabalhista-terceirizacao-trabalhista"	"Terceirização Trabalhista"	"terceirizacao trabalhista"	"Gera análise jurídica completa da terceirização de serviços, com distinção entre terceirização lícita e ilícita, identificação de responsabilidade subsidiária do tomador de serviços, redação de peças processuais e orientação sobre compliance para empresas que terceirizam atividades. Use esta skill quando a solicitação envolver Terceirização Trabalhista."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-terceirizacao-trabalhista/SKILL.md"
"Trabalhista"	"trabalhista-trabalho-intermitente"	"Trabalho Intermitente"	"trabalho intermitente"	"Gera análise jurídica completa do contrato de trabalho intermitente (modalidade criada pela Reforma Trabalhista — Lei 13.467/2017), com elaboração de contratos válidos, identificação de irregularidades e redação de peças processuais para trabalhadores com vínculos intermitentes irregulares ou mal enquadrados. Use esta skill quando a solicitação envolver Trabalho Intermitente."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-trabalho-intermitente/SKILL.md"
"Trabalhista"	"trabalhista-tutela-de-urgencia-trabalhista"	"Tutela de Urgência Trabalhista"	"tutela de urgencia trabalhista"	"Gera pedido de tutela de urgência completo (cautelar ou antecipada) no processo trabalhista, com demonstração do fumus boni iuris e do periculum in mora, para obter provimento judicial imediato antes da sentença definitiva. Use esta skill quando a solicitação envolver Tutela de Urgência Trabalhista. Contextos: - Para obter bloqueio de ativos via SISBAJUD em caso de risco de esvaziamento patrimonial - Quando o trabalhador precisa da entrega de guias de seguro-desemprego ou FGTS para sobrevivência - Para suspender contrato de trabalho irregular ou afastamento indevido - Quando há risco de dano grave e de difícil reparação que justifica medida liminar"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-tutela-de-urgencia-trabalhista/SKILL.md"
"Tributário"	"tributario-acao-anulatoria-de-debito-fiscal-2"	"Ação Anulatória de Débito Fiscal"	"acao anulatoria de debito fiscal 2"	"Gera uma petição de ação anulatória de débito fiscal completa, fundamentada no art. 38 da Lei 6.830/80 (LEF) e no CTN, com pedido de tutela antecipada para suspender a exigibilidade do crédito tributário, visando a anulação total ou parcial de auto de infração, lançamento tributário ou inscrição em dívida ativa. Use esta skill quando a solicitação envolver Ação Anulatória de Débito Fiscal."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Tributário/tributario-acao-anulatoria-de-debito-fiscal-2/SKILL.md"
"Tributário"	"tributario-acao-de-consignacao-em-pagamento-tributaria"	"Ação de Consignação em Pagamento Tributária"	"acao de consignacao em pagamento tributaria"	"Gera petição inicial de ação de consignação em pagamento tributária, para quitar crédito tributário controvertido perante o Juízo quando houver recusa do sujeito ativo ou exigência de mais de uma pessoa pelo mesmo tributo, extinguindo a obrigação com o depósito judicial. Use esta skill quando a solicitação envolver Ação de Consignação em Pagamento Tributária."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Tributário/tributario-acao-de-consignacao-em-pagamento-tributaria/SKILL.md"
"Tributário"	"tributario-acao-de-repeticao-de-indebito-tributario"	"Ação de Repetição de Indébito Tributário"	"acao de repeticao de indebito tributario"	"Gera petição inicial de ação de repetição de indébito tributário completa, para restituição de tributos pagos indevidamente ou a maior, com pedido de reconhecimento do direito, condenação da Fazenda à devolução corrigida e honorários advocatícios. Use esta skill quando a solicitação envolver Ação de Repetição de Indébito Tributário. Contextos: - Para restituir tributo pago com base em lei declarada inconstitucional - Quando houver pagamento a maior por erro no lançamento ou cálculo - Para recuperar ICMS, PIS, COFINS, IRPJ, CSLL ou outro tributo indevido - Para repetir valores pagos antes de decisão judicial ou administrativa favorável - Quando esgotada a via administrativa sem êxito"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Tributário/tributario-acao-de-repeticao-de-indebito-tributario/SKILL.md"
"Tributário"	"tributario-acao-declaratoria-de-inexistencia-de-re-a498147d"	"Ação Declaratória de Inexistência de Relação Jurídico-Tributária"	"acao declaratoria de inexistencia de re a498147d"	"Gera petição inicial de ação declaratória de inexistência de relação jurídico-tributária, buscando reconhecimento judicial de que o contribuinte não é sujeito passivo da obrigação tributária discutida ou que o fato gerador não ocorreu, com pedido de tutela de urgência para suspensão da exigibilidade. Use esta skill quando a solicitação envolver Ação Declaratória de Inexistência de Relação Jurídico-Tributária."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Tributário/tributario-acao-declaratoria-de-inexistencia-de-re-a498147d/SKILL.md"
"Tributário"	"tributario-acao-regressiva-contra-corresponsaveis-tributarios"	"Ação Regressiva contra Corresponsáveis Tributários"	"acao regressiva contra corresponsaveis tributarios"	"Gera petição inicial de ação regressiva para ressarcimento de valores pagos em execução fiscal por responsável tributário que suportou o ônus integral de débito que deveria ser repartido com outro corresponsável — sócio, ex-sócio, administrador ou terceiro — com fundamento no CTN e no Código Civil (enriquecimento sem causa, responsabilidade solidária). Use esta skill quando a solicitação envolver Ação Regressiva contra Corresponsáveis Tributários."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Tributário/tributario-acao-regressiva-contra-corresponsaveis-tributarios/SKILL.md"
"Tributário"	"tributario-acao-rescisoria-tributaria"	"Ação Rescisória Tributária"	"acao rescisoria tributaria"	"Gera petição inicial de ação rescisória em matéria tributária, visando à desconstituição de decisão judicial transitada em julgado, com fundamento nas hipóteses taxativas do art. 966 do CPC, especialmente violação de norma jurídica ou manifesto erro de fato. Use esta skill quando a solicitação envolver Ação Rescisória Tributária."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Tributário/tributario-acao-rescisoria-tributaria/SKILL.md"
"Tributário"	"tributario-agravo-de-instrumento-em-materia-tributaria"	"Agravo de Instrumento em Matéria Tributária"	"agravo de instrumento em materia tributaria"	"Gera petição de agravo de instrumento em matéria tributária, para impugnar decisão interlocutória do Juízo de primeiro grau que indeferiu tutela de urgência, negou suspensão de exigibilidade, manteve penhora indevida ou tomou outra decisão urgente e gravosa ao contribuinte. Use esta skill quando a solicitação envolver Agravo de Instrumento em Matéria Tributária."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Tributário/tributario-agravo-de-instrumento-em-materia-tributaria/SKILL.md"
"Tributário"	"tributario-amicus-curiae-tributario"	"Amicus Curiae Tributário"	"amicus curiae tributario"	"Gera petição de ingresso como amicus curiae (amigo da corte) em processo tributário de relevância — ADI, ADPF, RE com repercussão geral, REsp com recurso repetitivo ou incidente de assunção de competência — com demonstração da representatividade da entidade, relevância da matéria e contribuição técnica ao julgamento. Use esta skill quando a solicitação envolver Amicus Curiae Tributário."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Tributário/tributario-amicus-curiae-tributario/SKILL.md"
